ACC nummer,Individnummer,Art,Provlämnare,Fynddatum,År,Kvartal,Månad,Insamlingsmetod,Insamlingskommentar,Minålder,Maxålder,Kön,Längd (cm),Vikt (kg),Späcktjocklek (cm),Provtyper,Cestoder,Nematoder,Hårddelar sparade,Lokal,Ort,Län,Landskap,Area 1,Area 2,Finskt nr,NRM kommentar,Käke i frys,Individkommentar,Fyndplatskommentar,Latitud,Longitud,Uppskattad position,DNA-prov vävnad,DNA-prov mage,DNA-prov tarm,DNA-prov spillning,Parasitbelastning - hakmask,Provdel - colon på burk,Provdel - lever,Provdel - mage,Provdel - muskel,Provdel - späck,Provdel - tarm,Sköts i närheten av fiskeredskap,Tom colon,Tom mage
KS_2023_89,KS_2023_89,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2023_90,KS_2023_90,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2023_91,KS_2023_91,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2023_92,KS_2023_92,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2023_93,KS_2023_93,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2023_94,KS_2023_94,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2023_95,KS_2023_95,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2023_96,KS_2023_96,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2023_97,KS_2023_97,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2023_98,KS_2023_98,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2023_99,KS_2023_99,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2023_100,KS_2023_100,knubbsäl,Naturhistoriska Riksmuseet,2023-09-17,2023,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,Hallands Väderö,56.434877,12.550757,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2024_03,KS_2024_03,knubbsäl,Naturhistoriska Riksmuseet,2024-03-25,2024,Q1,03,Jakt,,,,Hona,113.,,5.5,,,0-9,Ja,,,,,,,,,Ja,seal jackt klockan 11.15 am,,58.1080892,11.6074683,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2024_04,KS_2024_04,knubbsäl,Naturhistoriska Riksmuseet,2024-04-18,2024,Q2,04,Jakt,,,,Hona,126.,,2.5,,,0-9,Ja,,,,,,,,,Ja,,,58.948299,11.095527,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2024_05,KS_2024_05,knubbsäl,Naturhistoriska Riksmuseet,2024-04-18,2024,Q2,04,Jakt,,,,Hona,119.,,3,,,0,Ja,,,,,,,,,Ja,,,58.948299,11.095527,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2024_06,KS_2024_06,knubbsäl,Naturhistoriska Riksmuseet,2024-04-18,2024,Q2,04,Jakt,,,,Hona,120.,,2.5,,,0,Ja,,,,,,,,,Ja,,,58.948299,11.095527,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2024_07,KS_2024_07,knubbsäl,Naturhistoriska Riksmuseet,2024-04-18,2024,Q2,04,Jakt,,,,Hane,182.,,4,,,10-49,Ja,,,,,,,,,Ja,,,58.836499,11.065108,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2024_08,KS_2024_08,knubbsäl,Naturhistoriska Riksmuseet,2024-04-18,2024,Q2,04,Jakt,,,,Hona,116.,,3.5,,,200-499,Ja,,,,,,,,,Ja,,,58.948299,11.095527,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2021_47,KS_2021_47,knubbsäl,Naturhistoriska Riksmuseet,2021-03-08,2021,Q1,03,Jakt,,,,Hona,183.,100.,9,,0,50-99,Ja,,,Hallands län,,,,,,,mage tom,Södra Ledskär,57.260229,12.052425,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2021_48,KS_2021_48,knubbsäl,Naturhistoriska Riksmuseet,2021-03-08,2021,Q1,03,Jakt,,,,Hona,165.,75.,6,,0,0-9,Ja,,,Hallands län,,,,,,,,Malön,57.336996,11.935922,Nej,Ja,Ja,Ja,Nej,,,,,,,,,,
KS_2021_49,KS_2021_49,knubbsäl,Naturhistoriska Riksmuseet,2021-03-08,2021,Q1,03,Jakt,,,,Hane,182.,100.,4,,0,0-9,Ja,,,Hallands län,,,,,,,blodig mage för övrigt tom,Prästeskär,57.193265,12.120334,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2021_50,KS_2021_50,knubbsäl,Naturhistoriska Riksmuseet,2021-03-08,2021,Q1,03,Jakt,,,,Hona,170.,85.,5,,0,0-9,Ja,,,Hallands län,,,,,,,Jägarens kommentar: ej dräktig,Malön,57.336996,11.935922,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2021_51,KS_2021_51,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Jakt,,,,Hona,171.,80.,5,,0,0-9,Ja,,,Västra Götalands län,,,,,,,tom mage,Fjordholmen,57.565923,11.829608,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2021_52,KS_2021_52,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Jakt,,,,Hona,203.,100.,5,,0,0-9,Ja,,,Västra Götalands län,,,,,,,tom mage,Inre tistlarna,57.524331,11.753849,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2021_53,KS_2021_53,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Jakt,,,,Hona,,50.,5,,0,50-99,Ja,,,Västra Götalands län,,,,,,,"blodig mage, no DNA from stomach",Inre tistlarna,57.524331,11.753849,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2021_54,KS_2021_54,knubbsäl,Naturhistoriska Riksmuseet,2021-02-26,2021,Q1,02,Jakt,,,,Hane,164.,90.,6,,0,10-49,Ja,,,Västra Götalands län,,,,,,,Jägare: ovanligt fet. Blod i magen,Lerskär,57.658196,11.795523,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2021_55,KS_2021_55,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_56,KS_2021_56,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_57,KS_2021_57,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_58,KS_2021_58,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_59,KS_2021_59,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_60,KS_2021_60,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_61,KS_2021_61,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_62,KS_2021_62,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_63,KS_2021_63,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_64,KS_2021_64,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_65,KS_2021_65,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_66,KS_2021_66,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_67,KS_2021_67,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_68,KS_2021_68,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_69,KS_2021_69,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_70,KS_2021_70,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_71,KS_2021_71,knubbsäl,Naturhistoriska Riksmuseet,2021-10-09,2021,Q4,10,Spillning,,,,,,,,,,,,,,Västra Götalands län,,,,,,,"Ej DNA, sol","Inre tistlarna,  Gbg kommun",57.524331,11.753849,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2021_72,KS_2021_72,knubbsäl,Naturhistoriska Riksmuseet,2021-07-21,2021,Q3,07,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_73,KS_2021_73,knubbsäl,Naturhistoriska Riksmuseet,2021-07-21,2021,Q3,07,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_74,KS_2021_74,knubbsäl,Naturhistoriska Riksmuseet,2021-07-21,2021,Q3,07,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_75,KS_2021_75,knubbsäl,Naturhistoriska Riksmuseet,2021-07-21,2021,Q3,07,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_76,KS_2021_76,knubbsäl,Naturhistoriska Riksmuseet,2021-07-21,2021,Q3,07,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_77,KS_2021_77,knubbsäl,Naturhistoriska Riksmuseet,2021-07-21,2021,Q3,07,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_78,KS_2021_78,knubbsäl,Naturhistoriska Riksmuseet,2021-07-21,2021,Q3,07,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_79,KS_2021_79,knubbsäl,Naturhistoriska Riksmuseet,2021-07-21,2021,Q3,07,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_80,KS_2021_80,knubbsäl,Naturhistoriska Riksmuseet,2021-07-21,2021,Q3,07,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_81,KS_2021_81,knubbsäl,Naturhistoriska Riksmuseet,2021-07-21,2021,Q3,07,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_82,KS_2021_82,knubbsäl,Naturhistoriska Riksmuseet,2021-09-10,2021,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_83,KS_2021_83,knubbsäl,Naturhistoriska Riksmuseet,2021-09-10,2021,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_84,KS_2021_84,knubbsäl,Naturhistoriska Riksmuseet,2021-09-10,2021,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2021_85,KS_2021_85,knubbsäl,Naturhistoriska Riksmuseet,2021-09-10,2021,Q3,09,Spillning,,,,,,,,,,,,,,Skåne län,,,,,,,,"Hallands Väderö, Sandskär",56.431697,12.55069,Nej,Nej,Nej,Nej,Ja,,,,,,,,,,
KS_2022_01,KS_2022_01,knubbsäl,Naturhistoriska Riksmuseet,2022-01-25,2022,Q1,01,Jakt,,,,Hane,,,,,0,10-49,Ja,,,Västra Götalands län,,,,,,,adult,Koster,58.833212,11.018937,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2022_02,KS_2022_02,knubbsäl,Naturhistoriska Riksmuseet,2022-03-25,2022,Q1,03,Jakt,,,,Hane,,,,,0,10-49,Ja,,,Västra Götalands län,,,,,,,Adult,Koster,58.833212,11.018937,Nej,Ja,Ja,Ja,Nej,,,,,,,,,,
KS_2022_03,KS_2022_03,knubbsäl,Naturhistoriska Riksmuseet,2022-02-26,2022,Q1,02,Jakt,,,,Hane,171.,100.,4.5,,0,10-49,Ja,,,Hallands län,,,,,,,jägare: bad liver. Tom mage,Norra Ledskär,57.273301,12.050744,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2022_04,KS_2022_04,knubbsäl,Naturhistoriska Riksmuseet,2022-02-26,2022,Q1,02,Jakt,,,,Hona,118.,18.,2,,0-9,10-49,Nej,,,Hallands län,,,,,,,"jägare: såg sjuk ut. Tom mage,",Norra Ledskär,57.273301,12.050744,Nej,Ja,Nej,Ja,Nej,,,,,,,,,,
KS_2022_05,KS_2022_05,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Långabåden, Varbergs kommun",57.227958,12.092998,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_06,KS_2022_06,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Långabåden, Varbergs kommun",57.227958,12.092998,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_07,KS_2022_07,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Långabåden, Varbergs kommun",57.227958,12.092998,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_08,KS_2022_08,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Långabåden, Varbergs kommun",57.227958,12.092998,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_09,KS_2022_09,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Prästskär, Varbergs kommun",57.193265,12.120334,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_10,KS_2022_10,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Prästskär, Varbergs kommun",57.193265,12.120334,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_11,KS_2022_11,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Prästskär, Varbergs kommun",57.193265,12.120334,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_12,KS_2022_12,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Prästskär, Varbergs kommun",57.193265,12.120334,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_13,KS_2022_13,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Prästskär, Varbergs kommun",57.193265,12.120334,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_14,KS_2022_14,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Prästskär, Varbergs kommun",57.193265,12.120334,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_15,KS_2022_15,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Norra Ledskär, Varbergs kommun",57.273301,12.050744,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_16,KS_2022_16,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Norra Ledskär, Varbergs kommun",57.273301,12.050744,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_17,KS_2022_17,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Norra Ledskär, Varbergs kommun",57.273301,12.050744,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_18,KS_2022_18,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Norra Ledskär, Varbergs kommun",57.273301,12.050744,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_19,KS_2022_19,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Norra Ledskär, Varbergs kommun",57.273301,12.050744,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_20,KS_2022_20,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Norra Ledskär, Varbergs kommun",57.273301,12.050744,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_21,KS_2022_21,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Norra Ledskär, Varbergs kommun",57.273301,12.050744,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_22,KS_2022_22,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Norra Ledskär, Varbergs kommun",57.273301,12.050744,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_23,KS_2022_23,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Norra Ledskär, Varbergs kommun",57.273301,12.050744,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_24,KS_2022_24,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Norra Ledskär, Varbergs kommun",57.273301,12.050744,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_25,KS_2022_25,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Arva skär, Varbergs kommun",57.225749,12.08154,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_26,KS_2022_26,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Arva skär, Varbergs kommun",57.225749,12.08154,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_27,KS_2022_27,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Arva skär, Varbergs kommun",57.225749,12.08154,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_28,KS_2022_28,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Arva skär, Varbergs kommun",57.225749,12.08154,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
KS_2022_29,KS_2022_29,knubbsäl,Naturhistoriska Riksmuseet,2022-08-18,2022,Q3,08,Spillning,,,,,,,,,,,,,,Hallands län,,,,,,,"Ej DNA prov, +25 grader i luft, 20 grader  i vatten, SO 2m/s","Arva skär, Varbergs kommun",57.225749,12.08154,Nej,Nej,Nej,Nej,Nej,,,,,,,,,,
