Sample ID,Sample from,Subarea,Prey species (Eng),Prey remain,Left otolith,Right otolith,Wear class,n,Magnification,Otolith width lupp,Otolith length lupp,Otolith width (mm),Otolith length  (mm),Prey length measured (cm),Notes,Prey species (Eng),Family,Scientific Name
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.579,6.379,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.525,6.461,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.113,5.461,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.042,5.509,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,1.855,4.848,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,1.965,5.058,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,1.976,4.627,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,1.992,4.643,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.143,5.364,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.107,4.999,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.144,5.249,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.123,5.294,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.2,5.319,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.334,5.894,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.159,5.382,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.09,5.407,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.141,5.269,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,1.987,5.066,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.301,5.547,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,1.772,4.616,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,1.978,5.018,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,1.926,4.734,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,1.878,4.385,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,1.957,4.69,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,1.952,4.772,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.255,5.614,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,1.888,4.721,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,1.889,4.421,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,1.715,4.054,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.841,7.496,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.441,6.048,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.743,4.222,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.837,4.654,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.6,6.842,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.719,4.378,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.898,4.553,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.886,4.879,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.813,4.444,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.996,4.749,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.791,4.527,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.954,4.76,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.737,4.265,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.164,5.202,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Codfish,broken otolith,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05015,stomach,O-Län,Ruffe,otolith,NA,NA,2,1,NA,NA,NA,1.224,1.99,NA,NA,Ruffe,Percidae,Gymnocephalus cernua
A2020/05015,stomach,O-Län,Gobiidae,otolith,NA,NA,3,1,NA,NA,NA,1.143,1.381,NA,NA,Gobies,Gobiidae,Gobiidae
A2020/05015,stomach,O-Län,Gobiidae,otolith,NA,NA,3,1,NA,NA,NA,1.245,1.491,NA,NA,Gobies,Gobiidae,Gobiidae
A2020/05015,stomach,O-Län,Gobiidae,otolith,NA,NA,3,1,NA,NA,NA,1.033,1.183,NA,NA,Gobies,Gobiidae,Gobiidae
A2020/05015,stomach,O-Län,Gobiidae,otolith,NA,NA,3,1,NA,NA,NA,1.082,1.269,NA,NA,Gobies,Gobiidae,Gobiidae
A2020/05015,stomach,O-Län,Gobiidae,otolith,NA,NA,3,1,NA,NA,NA,1.041,1.185,NA,NA,Gobies,Gobiidae,Gobiidae
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,1,1,NA,NA,NA,2.49,7.653,NA,maginnehåll,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,2,1,NA,NA,NA,2.616,7.487,NA,NA,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,2,1,NA,NA,NA,1.821,5.206,NA,NA,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,2,1,NA,NA,NA,3.603,11.389,NA,NA,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,2,1,NA,NA,NA,3.755,10.965,NA,NA,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,2,1,NA,NA,NA,2.462,6.984,NA,NA,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,2,1,NA,NA,NA,2.546,7.241,NA,NA,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,3,1,NA,NA,NA,2.469,6.779,NA,NA,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,3,1,NA,NA,NA,2.441,6.151,NA,NA,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,3,1,NA,NA,NA,2.417,6.399,NA,NA,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,3,1,NA,NA,NA,2.141,NA,NA,length no ok. Tip missing,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Whiting,otolith,NA,NA,3,1,NA,NA,NA,2.396,NA,NA,length no ok. Tip missing,Whiting,Gadidae,Merlangius merlangus
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,3.206,7.204,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,2.854,6.429,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,3.018,6.745,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,2.914,6.304,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,2.809,6.051,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,2.879,6.285,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,3.02,6.253,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,3.208,6.675,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,2.714,6.022,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.866,4.403,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.939,4.66,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,2.012,4.714,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.943,4.522,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.98,4.458,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.854,4.272,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.754,4.247,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.995,4.531,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.875,4.614,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.894,4.224,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.98,4.724,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.985,4.515,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.807,4.441,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.898,4.423,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.898,4.352,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.98,4.249,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.878,4.444,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.878,4.403,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.855,4.305,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.85,4.375,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,2.517,5.861,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,2.809,6.022,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.925,4.328,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,1,1,NA,NA,NA,1.912,4.541,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.98,4.474,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.783,4.326,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.844,4.312,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.71,4.063,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.836,4.419,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.816,4.307,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.898,4.493,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.833,4.272,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.882,4.352,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.927,4.372,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,2.591,5.785,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.782,4.122,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.978,4.493,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.899,4.523,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.844,4.318,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.933,4.551,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.901,4.361,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.93,4.581,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.82,4.192,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.823,4.468,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.735,4.144,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.796,4.496,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.862,4.223,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.8,4.352,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.925,4.343,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.852,4.275,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.922,4.346,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.898,4.246,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.796,4.169,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.764,4.109,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.761,4.081,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.673,4.148,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.744,4.124,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,2,1,NA,NA,NA,1.761,4.25,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,3,1,NA,NA,NA,1.597,3.751,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,3,1,NA,NA,NA,1.816,3.906,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,3,1,NA,NA,NA,1.759,4.142,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,3,1,NA,NA,NA,1.656,4.001,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,3,1,NA,NA,NA,1.755,4.078,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,3,1,NA,NA,NA,1.673,3.938,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,3,1,NA,NA,NA,1.708,3.814,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,3,1,NA,NA,NA,1.567,3.477,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,3,1,NA,NA,NA,1.815,4.314,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,3,1,NA,NA,NA,1.63,3.703,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Trisopterus sp.,otolith,NA,NA,3,1,NA,NA,NA,1.523,3.498,NA,NA,Trisopterus sp.,Gadidae,Trisopterus sp.
A2020/05069,stomach,O-Län,Haddock,otolith,NA,NA,2,1,NA,NA,NA,2.526,6.629,NA,NA,Haddock,Gadidae,Melanogrammus aeglefinus
A2020/05069,stomach,O-Län,Haddock,otolith,NA,NA,2,1,NA,NA,NA,2.49,6.624,NA,NA,Haddock,Gadidae,Melanogrammus aeglefinus
A2020/05069,stomach,O-Län,Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.592,6.452,NA,NA,Haddock,Gadidae,Melanogrammus aeglefinus
A2020/05069,stomach,O-Län,Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.718,6.782,NA,NA,Haddock,Gadidae,Melanogrammus aeglefinus
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,5.268,11.928,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,5.44,12.445,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.602,6.03,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,2.605,6.284,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,3.115,7.638,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,2.275,5.713,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,3.156,7.813,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.476,5.871,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,1.939,4.776,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.367,5.329,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.196,5.342,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.331,5.222,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.286,5.208,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Codfish,broken otolith,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,Gadidae,Gadidae,Gadidae
A2020/05069,stomach,O-Län,bullet,Non-prey item,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1 bullet,bullet,Non-prey item,Non-prey item
A2020/05069,stomach,O-Län,stone,Non-prey item,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1 stone,Stone,Non-prey item,Non-prey item
A2020/05069,stomach,O-Län,Tadpole Fish,otolith,NA,NA,2,1,NA,NA,NA,5.263,10.782,NA,NA,Tadpole Fish,Ranicipitidae,Raniceps raninus
A2020/05069,stomach,O-Län,Tadpole Fish,otolith,NA,NA,2,1,NA,NA,NA,5.335,11.037,NA,NA,Tadpole Fish,Ranicipitidae,Raniceps raninus
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,2.843,6.858,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,2.892,7.001,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05069,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,4.303,10.349,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
